property_id,street_name,city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,land_space_unit,property_type,agency_name
30906723,French Rd,Rochester,NY,43.09883,-77.57351,14618,159900,2,2,124,1280,3920.4,sqft,TOWNHOUSE,Listing by: Keller Williams Realty Greater Rochester
30961109,Surrey Hill Way,Rochester,NY,43.09062,-77.57475,14623,149000,2,3,116,1280,5227.2,sqft,TOWNHOUSE,Listing by: Coldwell Banker Custom Realty
30904916,Southland Dr,Rochester,NY,43.110386,-77.63059,14623,175000,3,1,138,1262,0.45,acres,SINGLE_FAMILY,Listing by: Howard Hanna
30959253,E Henrietta Rd,Rochester,NY,43.08032,-77.60607,14623,130000,3,1,88,1468,0.36,acres,SINGLE_FAMILY,Listing by: RE/MAX Plus
70906878,Hepburn Ln,Pittsford,NY,43.052895,-77.57008,14534,539900,6,3,183,2943,0.39,acres,SINGLE_FAMILY,Listing by: Tru Agent Real Estate
30896150,Elmerston Rd,Rochester,NY,43.115723,-77.62544,14620,189900,3,1,133,1426,7562.016,sqft,SINGLE_FAMILY,"Listing by: eXp Realty, LLC"
30964363,Lehigh Station Rd,Henrietta,NY,43.058952,-77.600914,14467,179000,4,2,111,1603,1.1478,acres,SINGLE_FAMILY,Listing by: Howard Hanna
30960198,Patrician Cir,Rochester,NY,43.073475,-77.61324,14623,179900,4,2,135,1332,10798.524,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30896183,Westmoreland Dr,Rochester,NY,43.11479,-77.62738,14620,199900,3,2,161,1237,0.3955,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30962769,Connor Dr,Henrietta,NY,43.055035,-77.63064,14467,139900,3,1,102,1368,10367.28,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30896165,Edgemont Rd,Rochester,NY,43.115383,-77.626305,14620,200000,3,1,129,1550,5039.892,sqft,SINGLE_FAMILY,Listing by: RE/MAX Plus
30897388,Redfern Dr,Rochester,NY,43.116978,-77.619,14620,119900,2,1,127,944,5248.98,sqft,SINGLE_FAMILY,"Listing by: Lighthouse Management, LLC"
30964044,Kathy Dr,Pittsford,NY,43.063217,-77.58766,14534,189800,3,2,93,2020,0.2927,acres,SINGLE_FAMILY,Listing by: Howard Hanna
30900260,Ashley Dr,Rochester,NY,43.12084,-77.5832,14620,259900,5,3,120,2160,0.27,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30906669,French Rd,Rochester,NY,43.0988,-77.57554,14618,159900,3,3,124,1280,3920.4,sqft,TOWNHOUSE,Listing by: Keller Williams Realty Greater Rochester
30959847,Belltower Ln,Pittsford,NY,43.08005,-77.57969,14534,289900,2,4,108,2662,4787.244,sqft,TOWNHOUSE,Listing by: Keller Williams Realty Greater Rochester
30896144,Elmerston Rd,Rochester,NY,43.115685,-77.626495,14620,189900,3,1,144,1312,5039.892,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30904911,Southland Dr,Rochester,NY,43.110443,-77.62895,14623,258000,4,2,127,2023,0.35,acres,SINGLE_FAMILY,Listing by: Howard Hanna
30959290,Birchbrook Dr,Rochester,NY,43.077015,-77.60309,14623,149900,3,2,149,1000,0.4279,acres,SINGLE_FAMILY,Listing by: Tru Agent Real Estate
30963903,Mystic Ln,Rochester,NY,43.062145,-77.60113,14623,179900,3,3,114,1575,0.3444,acres,SINGLE_FAMILY,Listing by: Howard Hanna
54512845,Eastbrooke Ln,Rochester,NY,43.101192,-77.57755,14618,155000,2,2,160,968,3049.2,sqft,TOWNHOUSE,"Listing by: Grazina Harper, Real Estate Broker"
30897307,Fort Hill Ter,Rochester,NY,43.121326,-77.616936,14620,259995,3,1,216,1200,3920.4,sqft,SINGLE_FAMILY,Listing by: Continental Real Estate Group
54512881,Eastbrooke Ln,Rochester,NY,43.100685,-77.577065,14618,124000,2,2,128,968,464,sqft,TOWNHOUSE,Listing by: Keller Williams Realty Greater Rochester
30958842,Clay Rd,Rochester,NY,43.089573,-77.61652,14623,225000,3,2,129,1739,0.69,acres,SINGLE_FAMILY,"Listing by: Mitchell Pierson, Jr., Inc."
30963012,Calkins Rd,Rochester,NY,43.06929,-77.62203,14623,199900,3,3,95,2104,1.17,acres,SINGLE_FAMILY,Listing by: Empire Realty Group
30906225,Hibiscus Dr,Rochester,NY,43.103603,-77.56157,14618,240000,3,2,156,1533,0.46,acres,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
84712212,Shelbourne Rd,Rochester,NY,43.117104,-77.62546,14620,194900,3,1,152,1275,6250.86,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
54512890,Eastbrooke Ln,Rochester,NY,43.100296,-77.57728,14618,134900,2,1,141,953,3049.2,sqft,TOWNHOUSE,Listing by: Romeo Realty Group Inc.
54512757,Eastbrooke Ln,Rochester,NY,43.10118,-77.575516,14618,155000,2,2,140,1106,3484.8,sqft,TOWNHOUSE,Listing by: Berkshire Hathaway HS Discover
30959850,Belltower Ln,Pittsford,NY,43.07969,-77.57943,14534,219900,2,2,147,1487,6351.048,sqft,TOWNHOUSE,Listing by: RE/MAX Realty Group
30959147,Wildbriar Rd,Rochester,NY,43.077007,-77.61555,14623,189000,5,2,109,1728,0.3444,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30964063,Colleen Way,Pittsford,NY,43.061043,-77.58943,14534,169900,3,2,120,1405,0.53,acres,SINGLE_FAMILY,Listing by: Coldwell Banker Custom Realty
30962842,Nevins Rd,Henrietta,NY,43.056534,-77.630226,14467,149900,4,2,109,1368,10454.4,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30904901,Southland Dr,Rochester,NY,43.11054,-77.62615,14623,149900,3,1,126,1188,0.35,acres,SINGLE_FAMILY,Listing by: Howard Hanna
30959130,Wildbriar Rd,Rochester,NY,43.07604,-77.62115,14623,175900,3,1,159,1106,0.3512,acres,SINGLE_FAMILY,Listing by: Platinum Prop & Asset Mgmt
30959670,Lysander Dr,Rochester,NY,43.078285,-77.586044,14623,179900,4,2,134,1335,0.3526,acres,SINGLE_FAMILY,"Listing by: Housel Realty, Inc."
54512860,Eastbrooke Ln,Rochester,NY,43.100098,-77.5779,14618,189900,2,3,141,1345,3049.2,sqft,TOWNHOUSE,Listing by: Howard Hanna
30963706,Lehigh Station Rd,Henrietta,NY,43.059723,-77.61514,14467,159777,3,1,132,1203,0.44,acres,SINGLE_FAMILY,Listing by: Revolution Real Estate
30964314,E Henrietta Rd,Henrietta,NY,43.05773,-77.61271,14467,199900,2,1,186,1072,0.4278,acres,SINGLE_FAMILY,Listing by: Tim Borshoff Realty Inc
30959176,Crimson Bramble Rd,Rochester,NY,43.076496,-77.61988,14623,250000,5,4,132,1888,0.42,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
299458506,Willowford Dr,Henrietta,NY,43.05129,-77.60958,14467,386000,2,2,221,1740,3400,sqft,SINGLE_FAMILY,Listing by: Marrano Marc/Equity Corp
299458615,Willowford Dr,Henrietta,NY,43.05284,-77.61477,14467,399900,2,2,207,1923,,,SINGLE_FAMILY,Listing by: Marrano Marc/Equity Corp
237608644,Coventry Rdg,Pittsford,NY,43.052006,-77.56217,14534,549900,3,2,249,2204,0.35,acres,SINGLE_FAMILY,Listing by: WCI Realty
30896049,Lattimore Rd,Rochester,NY,43.118805,-77.62431,14620,210000,3,2,131,1600,5749.92,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
299459308,Willowford Dr,Henrietta,NY,43.051537,-77.61355,14467,348900,2,2,195,1784,3400,sqft,SINGLE_FAMILY,Listing by: Marrano Marc/Equity Corp
30959400,Aronica Dr,Rochester,NY,43.081154,-77.601944,14623,93000,3,2,93,1000,0.41,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA/Columbus
237608656,Coventry Rdg,Pittsford,NY,43.052563,-77.56145,14534,599900,3,2,287,2086,0.42,acres,SINGLE_FAMILY,Listing by: Spall Realty Corp
299458653,Willowford Dr,Henrietta,NY,43.051888,-77.61023,14467,373500,2,2,212,1760,3400,sqft,SINGLE_FAMILY,Listing by: Marrano Marc/Equity Corp
299459184,Willowford Dr,Henrietta,NY,43.051315,-77.60848,14467,383900,2,2,220,1742,3400,sqft,SINGLE_FAMILY,Listing by: Marrano Marc/Equity Corp
2068980374,E Henrietta Rd,Rochester,NY,43.074448,-77.60548,14623,1450000,,0,4,305530,7.014,acres,LOT,Listing by: Jim Pappas Commercial RE
2066911859,Emerson St #2,Rochester,NY,,,14613,66270,2,1,44,1484,3920.4,sqft,MULTI_FAMILY,Listing by: RE/MAX Plus
30858406,Petrossi Dr,Rochester,NY,43.18013,-77.586105,14621,89900,4,2,47,1873,4356,sqft,SINGLE_FAMILY,Listing by: Tru Agent Real Estate
30857873,1006 Avenue D Ave,Rochester,NY,43.18113,-77.59581,14621,82000,,0,42,1946,3920.4,sqft,MULTI_FAMILY,Listing by: RE/MAX Plus
30861140,Emerson St,Rochester,NY,43.17358,-77.65032,14613,99900,5,2,42,2345,5397.084,sqft,MULTI_FAMILY,Listing by: Howard Hanna
30899845,Westerloe Ave,Rochester,NY,43.126057,-77.58843,14620,279900,6,3,109,2561,0.59,acres,SINGLE_FAMILY,Listing by: RE/MAX Plus
30889681,Field St,Rochester,NY,43.13756,-77.58976,14620,179900,4,2,87,2064,6098.4,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
237367959,Collingwood Dr,Rochester,NY,43.19675,-77.61357,14621,179900,3,1,109,1644,7840.8,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
2064106715,Adams St,Rochester,NY,43.148655,-77.621826,14608,29900,3,1,27,1099,6808.428,sqft,SINGLE_FAMILY,Listing by: Agency 1 LLC
84710468,Ontario St,Rochester,NY,43.163544,-77.59481,14605,169900,,0,52,3254,9147.6,sqft,MULTI_FAMILY,Listing by: Keller Williams Realty Greater Rochester
119244234,Ames St,Rochester,NY,43.157654,-77.64358,14611,75000,5,3,31,2362,6098.4,sqft,MULTI_FAMILY,Listing by: RE/MAX Realty Group
30896527,Rockingham St,Rochester,NY,43.134922,-77.59516,14620,199900,3,1,122,1629,4678.344,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30886811,Gregory St,Rochester,NY,43.14209,-77.6088,14620,49900,4,2,28,1736,3049.2,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30887641,Plymouth Ave S,Rochester,NY,43.13946,-77.621956,14608,120000,5,2,53,2228,7435.692,sqft,SINGLE_FAMILY,Listing by: True North Realtors NY
30860207,Rainier St,Rochester,NY,43.178284,-77.63561,14613,71000,3,2,36,1960,6050.484,sqft,MULTI_FAMILY,Listing by: Hunt Real Estate ERA/Columbus
30895158,Spruce Ave,Rochester,NY,43.127945,-77.64349,14611,79900,4,2,60,1317,5601.816,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
2099622092,Glenwood Ave,Rochester,NY,43.17665,-77.63707,14613,149900,3,3,63,2374,6050.484,sqft,MULTI_FAMILY,Listing by: Keller Williams Realty Greater Rochester
2078335976,North St,Rochester,NY,43.171574,-77.597,14605,169000,8,2,67,2496,6969.6,sqft,MULTI_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30854579,Norton St,Rochester,NY,43.18669,-77.59683,14621,159000,3,2,92,1710,3598.056,sqft,MULTI_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30883638,Roslyn St,Rochester,NY,43.13783,-77.64241,14619,199900,4,3,62,3214,7278.876,sqft,SINGLE_FAMILY,Listing by: Smart Real Estate
30883589,Flanders St,Rochester,NY,43.136253,-77.64924,14619,59900,3,1,41,1444,7405.2,sqft,SINGLE_FAMILY,Listing by: Ren Home Advisors LLC
2065786009,Augustine St,Rochester,NY,43.186382,-77.63735,14613,140000,4,2,69,2004,5536.476,sqft,MULTI_FAMILY,Listing by: One Seven Realty Inc
30851801,Birr St,Rochester,NY,43.185024,-77.63784,14613,75000,7,3,29,2536,5475.492,sqft,MULTI_FAMILY,Listing by: Howard Hanna
30856424,Barberry Ter,Rochester,NY,43.18334,-77.589615,14621,85900,3,1,71,1196,3384.612,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30863278,Sherman St,Rochester,NY,43.166508,-77.637146,14606,89900,3,2,48,1860,7405.2,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30850437,Gorsline St,Rochester,NY,43.192097,-77.62554,14613,139900,3,3,84,1646,5719.428,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
84695780,Mount Vernon Ave,Rochester,NY,43.139095,-77.60343,14620,199900,5,2,105,1887,5980.788,sqft,MULTI_FAMILY,Listing by: RE/MAX Realty Group
121367837,Brookscrest Way,Rochester,NY,43.12658,-77.63701,14611,199900,2,2,166,1200,4356,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30894626,Ellicott St,Rochester,NY,43.133278,-77.64018,14619,129900,4,2,74,1739,4791.6,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA/Columbus
30895065,Virginia Ave,Rochester,NY,43.12888,-77.64616,14619,114900,4,2,81,1410,4791.6,sqft,SINGLE_FAMILY,Listing by: Updegraff Group LLC
30861289,Michigan St,Rochester,NY,43.172104,-77.64736,14606,99000,3,1,105,940,3345.408,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30893808,Seward St,Rochester,NY,43.134453,-77.63229,14611,110000,3,2,54,2024,0.2671,acres,SINGLE_FAMILY,"Listing by: NORCHAR, LLC"
2064148001,Alberta St #21,Rochester,NY,43.14372,-77.65034,14619,129900,4,2,77,1676,5227.2,sqft,MULTI_FAMILY,Listing by: Empire Realty Group
30882182,Inglewood Dr,Rochester,NY,43.14009,-77.65402,14619,164900,5,2,74,2227,6281.352,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30896492,Highland Pkwy,Rochester,NY,43.133778,-77.597115,14620,199900,3,2,137,1458,5993.856,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30849434,Pullman Ave,Rochester,NY,43.19595,-77.63744,14615,115000,5,3,70,1630,5392.728,sqft,SINGLE_FAMILY,Listing by: RE/MAX Plus
30863943,Plymouth Ave N,Rochester,NY,43.165264,-77.626976,14608,36000,,0,18,1906,1999.404,sqft,MULTI_FAMILY,Listing by: Hunt Real Estate ERA/Columbus
30895409,Gillette St,Rochester,NY,43.127342,-77.648285,14619,50000,3,2,35,1412,5880.6,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA/Columbus
30850926,Magee Ave,Rochester,NY,43.19002,-77.63087,14613,159900,,0,71,2230,5227.2,sqft,MULTI_FAMILY,Listing by: Slusser Realty Group
2064329626,Edinburgh St,Rochester,NY,43.146843,-77.61805,14608,279900,4,3,96,2904,7866.936,sqft,MULTI_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30896852,Elmwood Ave,Rochester,NY,43.12499,-77.616005,14620,240900,5,2,159,1513,4809.024,sqft,SINGLE_FAMILY,Listing by: Eastman Property Management
30868450,Kappel Pl,Rochester,NY,43.172653,-77.61403,14605,49900,6,2,29,1666,5227.2,sqft,MULTI_FAMILY,Listing by: Coldwell Banker Custom Realty
2064167786,Holbrooke St,Rochester,NY,43.180653,-77.58872,14621,116900,4,2,85,1362,3920.4,sqft,SINGLE_FAMILY,Listing by: Slusser Realty Group
30855347,Northview Ter,Rochester,NY,43.18313,-77.62198,14621,102900,4,2,66,1550,3049.2,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
2064171321,Arnett Blvd,Rochester,NY,43.142387,-77.65553,14619,179000,5,2,70,2546,5954.652,sqft,MULTI_FAMILY,Listing by: RE/MAX Plus
30850122,Ridgeway Ave,Rochester,NY,43.19354,-77.63982,14615,79900,3,2,60,1310,5366.592,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
103735996,Portland Ave,Rochester,NY,43.188553,-77.58377,14621,299900,2,2,173,1728,6298.776,sqft,SINGLE_FAMILY,"Listing by: ROC Real Capital, LLC"
30855667,Van Stallen St,Rochester,NY,43.184727,-77.607254,14621,79900,4,1,54,1464,3532.716,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA/Columbus
30895094,Terrace Park,Rochester,NY,43.12989,-77.6431,14619,139900,3,2,101,1375,5662.8,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30860802,Ravine Ave,Rochester,NY,43.174927,-77.63647,14613,100900,5,2,39,2582,8258.976,sqft,MULTI_FAMILY,Listing by: Howard Hanna
30850237,Adrian St,Rochester,NY,43.191326,-77.63656,14613,129900,3,2,94,1370,3402.036,sqft,SINGLE_FAMILY,Listing by: WNY Metro Roberts Realty
30883754,Elmdorf Ave,Rochester,NY,43.136917,-77.64337,14619,164900,3,3,109,1500,5558.256,sqft,SINGLE_FAMILY,Listing by: Mark F. Piccarreto
30867846,Alphonse St,Rochester,NY,43.176197,-77.59188,14621,56900,3,1,39,1435,6534,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30856130,Sobieski St,Rochester,NY,43.18424,-77.59662,14621,59900,4,1,40,1484,6899.904,sqft,SINGLE_FAMILY,Listing by: Anthony Realty Group
30851802,Birr St,Rochester,NY,43.185024,-77.63768,14613,120000,4,2,53,2250,5475.492,sqft,MULTI_FAMILY,Listing by: Tru Agent Real Estate
30882934,Schwarz St,Rochester,NY,43.13936,-77.63025,14611,90000,6,2,40,2216,3920.4,sqft,SINGLE_FAMILY,Listing by: RE/MAX Plus
30861916,Sunset St,Rochester,NY,43.16895,-77.65484,14606,129900,4,1,95,1364,3920.4,sqft,SINGLE_FAMILY,Listing by: Voyage Realty Group
30861801,Sunset St,Rochester,NY,43.17086,-77.65493,14606,119900,2,2,135,882,5227.2,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30896808,Laney Rd,Rochester,NY,43.12873,-77.60397,14620,239900,3,2,134,1788,0.25,acres,SINGLE_FAMILY,Listing by: RE/MAX Plus
30858184,Herald St,Rochester,NY,43.179665,-77.593864,14621,89900,3,1,76,1182,3184.236,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30854044,Emanon St,Rochester,NY,43.18717,-77.62043,14621,64900,3,2,54,1182,3998.808,sqft,SINGLE_FAMILY,Listing by: Revolution Real Estate
30893201,Hillendale St,Rochester,NY,43.13483,-77.65167,14619,79900,3,2,50,1570,3920.4,sqft,SINGLE_FAMILY,Listing by: Ren Home Advisors LLC
30885156,Frederick Douglass St,Rochester,NY,43.147263,-77.61514,14608,205000,2,2,180,1134,2578.752,sqft,TOWNHOUSE,Listing by: The Greene Realty Group
30867769,Clifford Ave,Rochester,NY,43.17564,-77.595894,14621,75000,4,2,51,1456,6098.4,sqft,MULTI_FAMILY,Listing by: Better Homes and Gardens Real Estate Prosperity
30861335,Curtis St,Rochester,NY,43.173336,-77.64427,14606,64900,3,1,62,1043,4356,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30879056,Fillmore St,Rochester,NY,43.147762,-77.65019,14611,89995,3,2,52,1715,5118.3,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30895880,Devon Rd,Rochester,NY,43.124825,-77.64465,14619,59900,2,1,56,1056,4791.6,sqft,SINGLE_FAMILY,Listing by: Ren Home Advisors LLC
30895213,Spruce Ave,Rochester,NY,43.128418,-77.64253,14611,159000,6,2,73,2160,7000.092,sqft,MULTI_FAMILY,Listing by: Updegraff Group LLC
30884600,Oxford St,Rochester,NY,43.15377,-77.58401,14607,449900,7,5,99,4502,6795.36,sqft,MULTI_FAMILY,Listing by: RE/MAX Realty Group
30863694,Burrows St,Rochester,NY,43.165318,-77.64824,14606,65000,4,2,39,1660,7000.092,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30855528,Borchard St,Rochester,NY,43.183792,-77.61213,14621,79900,5,2,46,1725,9583.2,sqft,MULTI_FAMILY,Listing by: RE/MAX Realty Group
30882848,Hawley St,Rochester,NY,43.14059,-77.63174,14611,65000,4,1,43,1486,5166.216,sqft,SINGLE_FAMILY,"Listing by: Key Property Ventures, LLC"
30869568,North St,Rochester,NY,43.16912,-77.59822,14605,39900,5,2,18,2181,5423.22,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30854361,Moulson St,Rochester,NY,43.187656,-77.60546,14621,59900,3,1,56,1056,4356,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
237403389,Alexander St,Rochester,NY,43.15243,-77.59536,14607,415000,6,4,80,5153,6534,sqft,MULTI_FAMILY,Listing by: Tru Agent Real Estate
30853122,Baird St,Rochester,NY,43.191994,-77.59287,14621,54900,3,1,64,850,6098.4,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
2069740644,31 Rainier St,Rochester,NY,43.178013,-77.635956,14613,50000,6,2,12,3880,6050.484,sqft,MULTI_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30877678,Hague St,Rochester,NY,43.15773,-77.64712,14611,39900,3,1,25,1567,3750.516,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
2101729462,Champlain St,Rochester,NY,43.145035,-77.6246,14608,89900,6,2,35,2514,4678.344,sqft,MULTI_FAMILY,Listing by: J M Sherry Realty LLC
2064241671,5 S Goodman St,Rochester,NY,43.149776,-77.58939,14607,325000,2,1,422,770,10018.8,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30894192,Brooks Ave,Rochester,NY,43.131214,-77.65206,14619,120000,3,1,83,1434,5662.8,sqft,SINGLE_FAMILY,Listing by: Updegraff Group LLC
30855609,Wolfert Ter,Rochester,NY,43.184235,-77.61027,14621,39900,4,3,25,1593,4791.6,sqft,SINGLE_FAMILY,Listing by: Zaretsky Realtors
30870145,2nd St,Rochester,NY,43.167454,-77.58662,14605,100000,3,1,69,1448,4800.312,sqft,SINGLE_FAMILY,Listing by: Anointed Realty
30862748,Canton St,Rochester,NY,43.167675,-77.65211,14606,99900,3,1,94,1056,3846.348,sqft,SINGLE_FAMILY,Listing by: Coldwell Banker Custom Realty
30871018,Alexander St,Rochester,NY,43.15927,-77.59251,14607,150000,4,2,78,1917,6098.4,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30864381,Masseth St,Rochester,NY,43.16192,-77.64605,14606,55500,3,1,44,1239,4791.6,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30850725,Seneca Pkwy,Rochester,NY,43.188633,-77.64281,14613,329900,6,4,92,3562,0.27,acres,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30850522,Electric Ave,Rochester,NY,43.190617,-77.64604,14613,107000,3,2,67,1579,4791.6,sqft,SINGLE_FAMILY,Listing by: Berkshire Hathaway HS Discover
30854363,Moulson St,Rochester,NY,43.18757,-77.60481,14621,99,2,1,0,940,4652.208,sqft,SINGLE_FAMILY,"Rowe Realty & Appraisal, Inc."
30865868,Avenue B,Rochester,NY,43.178936,-77.61729,14621,59900,4,2,33,1782,4800.312,sqft,SINGLE_FAMILY,Listing by: One Seven Realty Inc
30861223,Emerson St,Rochester,NY,43.173634,-77.64726,14613,89900,3,1,98,916,3354.12,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30862599,Sunset St,Rochester,NY,43.166534,-77.6554,14606,119900,3,1,106,1130,4159.98,sqft,SINGLE_FAMILY,Listing by: Revolution Real Estate
2067246909,Augustine St,Rochester,NY,43.1859,-77.64732,14613,124900,4,1,108,1150,5401.44,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
2099935486,Avenue D,Rochester,NY,43.1804,-77.6204,14621,74900,4,3,28,2640,5005.044,sqft,MULTI_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30869987,Wait St,Rochester,NY,43.16794,-77.59223,14605,99000,3,2,67,1475,5227.2,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30895288,Custer St,Rochester,NY,43.12871,-77.64049,14611,129900,4,1,93,1396,1999.404,sqft,SINGLE_FAMILY,Listing by: RE/MAX Plus
30851865,Lakeview Ter,Rochester,NY,43.18458,-77.63558,14613,129900,4,1,72,1784,4421.34,sqft,SINGLE_FAMILY,Listing by: Coldwell Banker Custom Realty
30881795,Frost Ave,Rochester,NY,43.1435,-77.624405,14608,80000,4,2,41,1920,9147.6,sqft,SINGLE_FAMILY,Listing by: Ellison Realty Services
30860251,Kay Ter,Rochester,NY,43.178864,-77.633934,14613,72500,3,2,59,1228,3824.568,sqft,SINGLE_FAMILY,Listing by: Howard Hanna
30867423,Carl St,Rochester,NY,43.176796,-77.6107,14621,79900,4,2,40,1975,3489.156,sqft,MULTI_FAMILY,Listing by: One Seven Realty Inc
237366499,Augustine St,Rochester,NY,43.186462,-77.63723,14613,55000,3,1,31,1768,5536.476,sqft,SINGLE_FAMILY,Listing by: Weichert Realtors - Lilac Properties
